[s],CH2[V]
-1.1876E-02,-4.4763137528E-03
-1.1872E-02,-4.9202443688E-03
-1.1868E-02,-4.3175245714E-04
-1.1864E-02,-4.0043975647E-03
-1.1860E-02,-3.4255172675E-03
-1.1856E-02,-2.6218845493E-03
-1.1852E-02,-1.4863016508E-03
-1.1848E-02,-2.1957208854E-03
-1.1844E-02,-2.4043895896E-03
-1.1840E-02,-3.9111902074E-03
-1.1836E-02,-7.1212316315E-04
-1.1832E-02,3.6689731292E-04
-1.1828E-02,-2.2672035422E-03
-1.1824E-02,-3.8394166800E-03
-1.1820E-02,1.1024662967E-03
-1.1816E-02,-1.2058308090E-03
-1.1812E-02,-3.8409902426E-03
-1.1808E-02,-2.3381712149E-03
-1.1804E-02,-4.6337176952E-03
-1.1800E-02,-2.9265167294E-03
-1.1796E-02,-1.8005277943E-03
-1.1792E-02,-2.0967008834E-03
-1.1788E-02,-1.0229256159E-03
-1.1784E-02,-8.1209207113E-04
-1.1780E-02,-2.3259975625E-03
-1.1776E-02,-5.1031137719E-04
-1.1772E-02,-8.3912396903E-04
-1.1768E-02,1.3777396136E-03
-1.1764E-02,-2.8314783175E-03
-1.1760E-02,-4.4794107829E-04
-1.1756E-02,-2.1200229882E-03
-1.1752E-02,1.1061713214E-03
-1.1748E-02,-1.1405017084E-04
-1.1744E-02,-4.0543581496E-04
-1.1740E-02,-1.0616161821E-03
-1.1736E-02,8.4561796719E-04
-1.1732E-02,4.3900390840E-03
-1.1728E-02,1.0830542564E-03
-1.1724E-02,2.4843308136E-03
-1.1720E-02,1.6396233434E-03
-1.1716E-02,2.2746059423E-04
-1.1712E-02,-3.1250049604E-03
-1.1708E-02,-1.4156010069E-03
-1.1704E-02,4.2076536434E-03
-1.1700E-02,-7.8896546948E-04
-1.1696E-02,-3.9847876098E-04
-1.1692E-02,8.5021944567E-04
-1.1688E-02,7.0628856403E-05
-1.1684E-02,6.2084647258E-04
-1.1680E-02,3.3958336313E-03
-1.1676E-02,4.1219469345E-03
-1.1672E-02,1.5377613920E-03
-1.1668E-02,1.7003199439E-03
-1.1664E-02,3.4551998562E-03
-1.1660E-02,3.6043449792E-03
-1.1656E-02,6.0356660690E-03
-1.1652E-02,1.8162915066E-03
-1.1648E-02,3.1883903987E-03
-1.1644E-02,6.1856981091E-03
-1.1640E-02,2.3948809331E-03
-1.1636E-02,4.4410654271E-03
-1.1632E-02,5.6782527850E-03
-1.1628E-02,2.4903389616E-03
-1.1624E-02,3.3735414947E-03
-1.1620E-02,2.4689957309E-03
-1.1616E-02,4.1815515779E-03
-1.1612E-02,2.9409262242E-03
-1.1608E-02,3.1514116779E-03
-1.1604E-02,3.9659782719E-03
-1.1600E-02,7.1969695632E-03
-1.1596E-02,4.7552009715E-03
-1.1592E-02,4.0853973671E-03
-1.1588E-02,3.5797068038E-03
-1.1584E-02,4.8302360651E-03
-1.1580E-02,5.3719493179E-04
