[s],CH2[V]
-1.1876E-02,8.3756966868E-03
-1.1872E-02,9.8537487931E-03
-1.1868E-02,1.0107197274E-02
-1.1864E-02,8.4182448655E-03
-1.1860E-02,7.8910966305E-03
-1.1856E-02,9.7076888064E-03
-1.1852E-02,1.0983271091E-02
-1.1848E-02,9.9565119667E-03
-1.1844E-02,1.4239439384E-02
-1.1840E-02,8.6985678878E-03
-1.1836E-02,1.1630486920E-02
-1.1832E-02,1.0649380184E-02
-1.1828E-02,1.0840997192E-02
-1.1824E-02,1.1418160875E-02
-1.1820E-02,1.3780679133E-02
-1.1816E-02,1.3470534715E-02
-1.1812E-02,1.4233307258E-02
-1.1808E-02,1.3722590832E-02
-1.1804E-02,1.2466477807E-02
-1.1800E-02,1.4060964008E-02
-1.1796E-02,1.3602165610E-02
-1.1792E-02,1.4502395998E-02
-1.1788E-02,1.6580085122E-02
-1.1784E-02,1.8403024000E-02
-1.1780E-02,1.6513170565E-02
-1.1776E-02,2.2409285736E-02
-1.1772E-02,2.0832065808E-02
-1.1768E-02,1.5433372844E-02
-1.1764E-02,2.0921906695E-02
-1.1760E-02,1.7788876828E-02
-1.1756E-02,2.1044224960E-02
-1.1752E-02,2.1214312771E-02
-1.1748E-02,1.6118721340E-02
-1.1744E-02,2.4362367777E-02
-1.1740E-02,2.5999330631E-02
-1.1736E-02,2.4644502781E-02
-1.1732E-02,2.9016651197E-02
-1.1728E-02,2.7536381798E-02
-1.1724E-02,2.8831275987E-02
-1.1720E-02,3.8460463356E-02
-1.1716E-02,3.4970888048E-02
-1.1712E-02,3.9563020514E-02
-1.1708E-02,4.2525514344E-02
-1.1704E-02,4.9170578549E-02
-1.1700E-02,4.6537631640E-02
-1.1696E-02,5.0750072990E-02
-1.1692E-02,5.1108034637E-02
-1.1688E-02,6.7522853034E-02
-1.1684E-02,5.9616263703E-02
-1.1680E-02,7.7044418258E-02
-1.1676E-02,8.2531135360E-02
-1.1672E-02,8.0682037196E-02
-1.1668E-02,8.6935641945E-02
-1.1664E-02,9.8789088640E-02
-1.1660E-02,1.0426494339E-01
-1.1656E-02,1.0616694664E-01
-1.1652E-02,1.0605779861E-01
-1.1648E-02,1.2069607916E-01
-1.1644E-02,1.1540237143E-01
-1.1640E-02,1.0355148058E-01
-1.1636E-02,1.1553264810E-01
-1.1632E-02,1.1741890142E-01
-1.1628E-02,1.0195824369E-01
-1.1624E-02,9.5547049032E-02
-1.1620E-02,9.6609089337E-02
-1.1616E-02,6.8105915193E-02
-1.1612E-02,7.7770440962E-02
-1.1608E-02,5.6005605138E-02
-1.1604E-02,6.2409146559E-02
-1.1600E-02,5.7446502093E-02
-1.1596E-02,5.4673112339E-02
-1.1592E-02,5.5475514817E-02
-1.1588E-02,6.1535032542E-02
-1.1584E-02,7.1617992446E-02
-1.1580E-02,9.2791416693E-02
-1.1576E-02,1.3037551085E-01
-1.1572E-02,3.4315185707E-01
-1.1568E-02,3.9567703290E-01
-1.1564E-02,4.6318741214E-01
-1.1560E-02,7.8565523750E-01
-1.1556E-02,9.7953207185E-01
-1.1552E-02,1.1297434218E+00
-1.1548E-02,1.3733552337E+00
-1.1544E-02,1.4067826383E+00
-1.1540E-02,1.4750719024E+00
-1.1536E-02,1.5308609904E+00
-1.1532E-02,1.5253943910E+00
-1.1528E-02,1.5334865606E+00
-1.1524E-02,1.5364832341E+00
-1.1520E-02,1.5291464604E+00
-1.1516E-02,1.5131665890E+00
-1.1512E-02,1.5313269699E+00
-1.1508E-02,1.5079549164E+00
-1.1504E-02,1.4863669680E+00
-1.1500E-02,1.4890860556E+00
-1.1496E-02,1.4716531851E+00
-1.1492E-02,1.4245466054E+00
