[s],CH2[V]
-1.1876E-02,4.8226862757E-01
-1.1872E-02,4.9034031699E-01
-1.1868E-02,5.2400366539E-01
-1.1864E-02,5.0929957179E-01
-1.1860E-02,5.2634204616E-01
-1.1856E-02,5.3186075903E-01
-1.1852E-02,5.3464825839E-01
-1.1848E-02,5.2498940222E-01
-1.1844E-02,5.4224941923E-01
-1.1840E-02,5.1348680276E-01
-1.1836E-02,5.1115627551E-01
-1.1832E-02,4.9143112965E-01
-1.1828E-02,4.5652205374E-01
-1.1824E-02,4.4829729483E-01
-1.1820E-02,4.0305807617E-01
-1.1816E-02,3.4949103502E-01
-1.1812E-02,3.4046082663E-01
-1.1808E-02,3.0843288660E-01
-1.1804E-02,1.3270081674E-01
-1.1800E-02,1.2281938729E-01
-1.1796E-02,1.1585463239E-01
-1.1792E-02,6.0360267935E-02
-1.1788E-02,4.6898440005E-02
-1.1784E-02,3.9570397184E-02
-1.1780E-02,4.9702771721E-02
-1.1776E-02,5.3832167114E-02
-1.1772E-02,7.2106197391E-02
-1.1768E-02,8.2755067621E-02
-1.1764E-02,1.0012239683E-01
-1.1760E-02,1.0913050858E-01
-1.1756E-02,1.2111453236E-01
-1.1752E-02,1.2506231002E-01
-1.1748E-02,1.3326148186E-01
-1.1744E-02,1.3494271427E-01
-1.1740E-02,1.3673008110E-01
-1.1736E-02,1.6802132205E-01
-1.1732E-02,1.3953360696E-01
-1.1728E-02,1.6394907082E-01
-1.1724E-02,1.8175225779E-01
-1.1720E-02,1.8510774649E-01
-1.1716E-02,1.7456537784E-01
-1.1712E-02,1.8989925411E-01
-1.1708E-02,1.9346052665E-01
-1.1704E-02,1.8006098795E-01
-1.1700E-02,1.7523571550E-01
-1.1696E-02,1.8890216379E-01
-1.1692E-02,1.8215528532E-01
-1.1688E-02,1.7046516011E-01
-1.1684E-02,1.6363145913E-01
-1.1680E-02,1.5324747671E-01
-1.1676E-02,1.4812673211E-01
-1.1672E-02,1.3952990671E-01
-1.1668E-02,1.1695302676E-01
-1.1664E-02,1.0259099228E-01
-1.1660E-02,8.0924418286E-02
-1.1656E-02,9.8589203276E-02
-1.1652E-02,7.8486884008E-02
-1.1648E-02,6.3568633304E-02
-1.1644E-02,5.5388544490E-02
-1.1640E-02,4.9837335164E-02
-1.1636E-02,5.5353296688E-02
-1.1632E-02,6.5745366272E-02
-1.1628E-02,5.0245340870E-02
-1.1624E-02,6.2362020744E-02
-1.1620E-02,7.1931055107E-02
-1.1616E-02,6.6596034207E-02
-1.1612E-02,6.8824971306E-02
-1.1608E-02,7.6896207736E-02
-1.1604E-02,6.3889153698E-02
-1.1600E-02,7.1481149721E-02
-1.1596E-02,6.8722684970E-02
-1.1592E-02,7.7629845529E-02
-1.1588E-02,7.6299302995E-02
-1.1584E-02,6.7229912901E-02
-1.1580E-02,7.5185468639E-02
-1.1576E-02,6.8952377424E-02
-1.1572E-02,7.5835121105E-02
-1.1568E-02,6.4184239598E-02
-1.1564E-02,7.3047636045E-02
-1.1560E-02,7.0982196867E-02
-1.1556E-02,7.3375485426E-02
-1.1552E-02,6.5420783226E-02
-1.1548E-02,7.0776331965E-02
-1.1544E-02,6.8160870674E-02
-1.1540E-02,6.9683139889E-02
-1.1536E-02,6.7729623926E-02
-1.1532E-02,7.0034669002E-02
-1.1528E-02,6.7316554210E-02
-1.1524E-02,7.1771586459E-02
-1.1520E-02,6.5065134240E-02
-1.1516E-02,6.7741363657E-02
-1.1512E-02,6.1346419609E-02
-1.1508E-02,6.2795747045E-02
-1.1504E-02,6.9515889259E-02
-1.1500E-02,6.5778716263E-02
-1.1496E-02,6.7253444814E-02
-1.1492E-02,6.9763243761E-02
-1.1488E-02,6.5158379744E-02
-1.1484E-02,6.3019793747E-02
-1.1480E-02,6.2543280849E-02
-1.1476E-02,6.2992814301E-02
-1.1472E-02,6.7867262969E-02
-1.1468E-02,6.5161584089E-02
-1.1464E-02,6.4259222240E-02
-1.1460E-02,6.6807110939E-02
-1.1456E-02,6.4934151844E-02
-1.1452E-02,6.7918489584E-02
-1.1448E-02,6.5945647411E-02
-1.1444E-02,6.7780216347E-02
-1.1440E-02,6.6527054945E-02
-1.1436E-02,6.7215335989E-02
-1.1432E-02,6.3703177674E-02
-1.1428E-02,6.7918952116E-02
-1.1424E-02,6.5230215260E-02
-1.1420E-02,6.9461815927E-02
-1.1416E-02,6.7331970355E-02
-1.1412E-02,6.8424547311E-02
-1.1408E-02,6.8037140971E-02
-1.1404E-02,7.1620500609E-02
-1.1400E-02,6.9218929389E-02
-1.1396E-02,7.0228422241E-02
-1.1392E-02,7.2992899909E-02
-1.1388E-02,7.0217493133E-02
-1.1384E-02,7.4765584920E-02
-1.1380E-02,7.4659965492E-02
-1.1376E-02,7.6694915703E-02
-1.1372E-02,7.6868179249E-02
-1.1368E-02,7.9952981807E-02
-1.1364E-02,7.9179976339E-02
-1.1360E-02,8.1625383198E-02
-1.1356E-02,8.2075736810E-02
-1.1352E-02,8.5941617690E-02
-1.1348E-02,8.4249508620E-02
-1.1344E-02,8.8348004966E-02
-1.1340E-02,8.6612842269E-02
