[s],CH2[V]
-1.1876E-02,4.1340464119E-01
-1.1872E-02,4.0404149557E-01
-1.1868E-02,3.8684252802E-01
-1.1864E-02,3.6798687563E-01
-1.1860E-02,3.5944834833E-01
-1.1856E-02,3.2821063712E-01
-1.1852E-02,3.2792043880E-01
-1.1848E-02,3.1234895936E-01
-1.1844E-02,3.0549448258E-01
-1.1840E-02,2.9189536370E-01
-1.1836E-02,2.8124515355E-01
-1.1832E-02,2.7081191385E-01
-1.1828E-02,2.6270655972E-01
-1.1824E-02,2.5382028463E-01
-1.1820E-02,2.4076059254E-01
-1.1816E-02,2.3482747957E-01
-1.1812E-02,2.2909062801E-01
-1.1808E-02,2.2365643929E-01
-1.1804E-02,2.1110166528E-01
-1.1800E-02,2.0552924147E-01
-1.1796E-02,2.0620826711E-01
-1.1792E-02,1.9614593041E-01
-1.1788E-02,1.9426844613E-01
-1.1784E-02,1.9070057893E-01
-1.1780E-02,1.7796874576E-01
-1.1776E-02,1.7567047177E-01
-1.1772E-02,1.7276292865E-01
-1.1768E-02,1.6653020460E-01
-1.1764E-02,1.6452322089E-01
-1.1760E-02,1.5584499938E-01
-1.1756E-02,1.5353235352E-01
-1.1752E-02,1.4874175667E-01
-1.1748E-02,1.5019083138E-01
-1.1744E-02,1.4343014370E-01
-1.1740E-02,1.4676314477E-01
-1.1736E-02,1.3895239970E-01
-1.1732E-02,1.3223066962E-01
-1.1728E-02,1.3274259244E-01
-1.1724E-02,1.3104934373E-01
-1.1720E-02,1.2408639127E-01
-1.1716E-02,1.2098425569E-01
-1.1712E-02,1.2185379683E-01
-1.1708E-02,1.1991369907E-01
-1.1704E-02,1.1710219572E-01
-1.1700E-02,1.1311784465E-01
-1.1696E-02,1.1224744520E-01
-1.1692E-02,1.1026064600E-01
-1.1688E-02,1.0717976304E-01
-1.1684E-02,1.0984348502E-01
-1.1680E-02,1.0171923861E-01
-1.1676E-02,1.0637042258E-01
-1.1672E-02,1.0062657582E-01
-1.1668E-02,9.7559015693E-02
-1.1664E-02,9.5785319786E-02
-1.1660E-02,9.3672907381E-02
-1.1656E-02,9.5676610454E-02
-1.1652E-02,9.1327211938E-02
-1.1648E-02,9.2487032469E-02
-1.1644E-02,8.9838788624E-02
-1.1640E-02,8.7934358277E-02
-1.1636E-02,8.5561416359E-02
-1.1632E-02,8.4917347655E-02
-1.1628E-02,8.4355066059E-02
-1.1624E-02,8.0848405676E-02
-1.1620E-02,8.4851935136E-02
-1.1616E-02,8.1419098680E-02
-1.1612E-02,8.2917087347E-02
-1.1608E-02,7.8928597332E-02
-1.1604E-02,7.9988749362E-02
