[s],CH1[V]
-1.1876E-02,3.956398103E+00
-1.1872E-02,3.968301885E+00
-1.1868E-02,3.967440488E+00
-1.1864E-02,3.976204717E+00
-1.1860E-02,3.968156106E+00
-1.1856E-02,3.974445931E+00
-1.1852E-02,3.974293630E+00
-1.1848E-02,3.981315228E+00
-1.1844E-02,3.980363023E+00
-1.1840E-02,3.977677571E+00
-1.1836E-02,3.988674161E+00
-1.1832E-02,3.990692574E+00
-1.1828E-02,3.996185261E+00
-1.1824E-02,3.987952191E+00
-1.1820E-02,4.005235802E+00
-1.1816E-02,4.006687409E+00
-1.1812E-02,4.005854698E+00
-1.1808E-02,4.003950020E+00
-1.1804E-02,4.003130890E+00
-1.1800E-02,4.006320511E+00
-1.1796E-02,4.009586636E+00
-1.1792E-02,4.012804199E+00
-1.1788E-02,4.016293503E+00
-1.1784E-02,4.012602173E+00
-1.1780E-02,4.010377098E+00
-1.1776E-02,4.031848751E+00
-1.1772E-02,4.021814781E+00
-1.1768E-02,4.025020824E+00
-1.1764E-02,4.025388580E+00
-1.1760E-02,4.025567184E+00
-1.1756E-02,4.025718799E+00
-1.1752E-02,4.030623775E+00
-1.1748E-02,4.031284557E+00
-1.1744E-02,4.033748069E+00
-1.1740E-02,4.030226741E+00
-1.1736E-02,4.027878299E+00
-1.1732E-02,4.044285579E+00
-1.1728E-02,4.035852943E+00
-1.1724E-02,4.034215103E+00
-1.1720E-02,4.026614414E+00
-1.1716E-02,4.046106086E+00
-1.1712E-02,4.038867984E+00
-1.1708E-02,4.048970027E+00
-1.1704E-02,4.038276668E+00
-1.1700E-02,4.037657943E+00
-1.1696E-02,4.040776859E+00
-1.1692E-02,4.055547519E+00
-1.1688E-02,4.054489970E+00
-1.1684E-02,4.059939780E+00
-1.1680E-02,4.074787383E+00
-1.1676E-02,4.070887561E+00
-1.1672E-02,4.059142508E+00
-1.1668E-02,4.063777270E+00
-1.1664E-02,4.094087843E+00
-1.1660E-02,4.067221369E+00
-1.1656E-02,4.069955249E+00
-1.1652E-02,4.084728884E+00
-1.1648E-02,4.090339655E+00
-1.1644E-02,4.078486170E+00
-1.1640E-02,4.092660002E+00
-1.1636E-02,4.077237734E+00
