[s],CH2[V]
-1.1876E-02,1.0666478846E-01
-1.1872E-02,1.0307865363E-01
-1.1868E-02,1.0640520309E-01
-1.1864E-02,9.3189671079E-02
-1.1860E-02,9.6747972925E-02
-1.1856E-02,9.2233932079E-02
-1.1852E-02,9.5600826726E-02
-1.1848E-02,9.0781996343E-02
-1.1844E-02,8.8951037064E-02
-1.1840E-02,8.5403387760E-02
-1.1836E-02,8.5071637851E-02
-1.1832E-02,8.3901841887E-02
-1.1828E-02,8.5670774190E-02
-1.1824E-02,8.2806985650E-02
-1.1820E-02,8.0375578729E-02
-1.1816E-02,7.8629267581E-02
-1.1812E-02,7.9768913132E-02
-1.1808E-02,7.9038856385E-02
-1.1804E-02,7.7409460937E-02
-1.1800E-02,7.4775283788E-02
-1.1796E-02,7.6176665249E-02
-1.1792E-02,7.3033311857E-02
-1.1788E-02,7.5675199463E-02
-1.1784E-02,7.3571184159E-02
-1.1780E-02,7.4270341859E-02
-1.1776E-02,7.5191143001E-02
-1.1772E-02,7.0421469760E-02
-1.1768E-02,7.4688547110E-02
-1.1764E-02,7.7177679936E-02
-1.1760E-02,7.6342051445E-02
-1.1756E-02,7.5035021750E-02
-1.1752E-02,7.6822531628E-02
-1.1748E-02,7.2977507606E-02
-1.1744E-02,7.7278387942E-02
-1.1740E-02,7.7326887048E-02
-1.1736E-02,7.7588069827E-02
-1.1732E-02,7.6076252882E-02
-1.1728E-02,7.7638876825E-02
-1.1724E-02,7.9501583921E-02
-1.1720E-02,8.1945293240E-02
-1.1716E-02,7.7529166134E-02
-1.1712E-02,8.3325336239E-02
-1.1708E-02,8.3307750485E-02
-1.1704E-02,8.5693862645E-02
-1.1700E-02,8.8741510053E-02
-1.1696E-02,8.9029014243E-02
-1.1692E-02,8.8299739509E-02
-1.1688E-02,8.7104652103E-02
-1.1684E-02,9.0365102394E-02
-1.1680E-02,9.1565930919E-02
-1.1676E-02,9.2104084555E-02
-1.1672E-02,9.3567545445E-02
-1.1668E-02,9.6260516614E-02
-1.1664E-02,9.4089372177E-02
-1.1660E-02,9.6430408922E-02
-1.1656E-02,1.0020903337E-01
-1.1652E-02,1.0393151978E-01
-1.1648E-02,1.0130305514E-01
-1.1644E-02,1.0786915035E-01
-1.1640E-02,1.0609300350E-01
-1.1636E-02,1.1218567094E-01
-1.1632E-02,1.1508751586E-01
-1.1628E-02,1.1571555806E-01
-1.1624E-02,1.1718292902E-01
-1.1620E-02,1.2150566280E-01
-1.1616E-02,1.2302529034E-01
-1.1612E-02,1.2874698802E-01
-1.1608E-02,1.2928733987E-01
-1.1604E-02,1.3122344651E-01
-1.1600E-02,1.3501775890E-01
-1.1596E-02,1.3949487825E-01
-1.1592E-02,1.4413669238E-01
-1.1588E-02,1.4571470862E-01
-1.1584E-02,1.4946699736E-01
-1.1580E-02,1.5532807930E-01
-1.1576E-02,1.5844746209E-01
-1.1572E-02,1.6601393302E-01
-1.1568E-02,1.6644643385E-01
-1.1564E-02,1.7300171439E-01
-1.1560E-02,1.7495245993E-01
-1.1556E-02,1.8402574102E-01
-1.1552E-02,1.9006619956E-01
-1.1548E-02,1.9461624161E-01
-1.1544E-02,2.0026470187E-01
-1.1540E-02,2.0470523350E-01
-1.1536E-02,2.1349372837E-01
-1.1532E-02,2.2383723686E-01
-1.1528E-02,2.3014387544E-01
-1.1524E-02,2.3265370300E-01
-1.1520E-02,2.3724947850E-01
-1.1516E-02,2.5108599552E-01
-1.1512E-02,2.6203045233E-01
-1.1508E-02,2.7640413594E-01
-1.1504E-02,2.7310391743E-01
-1.1500E-02,2.9418308528E-01
-1.1496E-02,2.9520564824E-01
-1.1492E-02,3.1176464788E-01
-1.1488E-02,3.2829833701E-01
-1.1484E-02,3.3552907168E-01
-1.1480E-02,3.4323756378E-01
-1.1476E-02,3.4818525464E-01
-1.1472E-02,3.6969233614E-01
-1.1468E-02,3.9053960378E-01
-1.1464E-02,4.2292404634E-01
-1.1460E-02,4.1572744368E-01
-1.1456E-02,4.3450998739E-01
-1.1452E-02,4.3797079512E-01
-1.1448E-02,5.0572044647E-01
-1.1444E-02,5.5014726337E-01
-1.1440E-02,5.7104891428E-01
-1.1436E-02,6.4287892309E-01
-1.1432E-02,6.5303200190E-01
-1.1428E-02,6.6155818865E-01
-1.1424E-02,6.9462483258E-01
-1.1420E-02,7.0553394622E-01
-1.1416E-02,7.0482795544E-01
-1.1412E-02,8.3546098723E-01
-1.1408E-02,8.5718806709E-01
-1.1404E-02,9.4825469732E-01
-1.1400E-02,9.2899297519E-01
-1.1396E-02,9.5676383238E-01
-1.1392E-02,1.0314482790E+00
-1.1388E-02,1.0725855251E+00
-1.1384E-02,1.1009278001E+00
-1.1380E-02,1.1759460422E+00
-1.1376E-02,1.2072649206E+00
-1.1372E-02,1.2896650310E+00
-1.1368E-02,1.3205122698E+00
-1.1364E-02,1.4099300591E+00
-1.1360E-02,1.4457703837E+00
-1.1356E-02,1.4790197039E+00
-1.1352E-02,1.5406267773E+00
-1.1348E-02,1.5993164179E+00
-1.1344E-02,1.6392486203E+00
-1.1340E-02,1.6718913560E+00
-1.1336E-02,1.7100498148E+00
-1.1332E-02,1.7600840745E+00
-1.1328E-02,1.8014667678E+00
-1.1324E-02,1.8515156091E+00
-1.1320E-02,1.8895506243E+00
-1.1316E-02,1.9381273597E+00
-1.1312E-02,1.9761311134E+00
-1.1308E-02,2.0047160938E+00
-1.1304E-02,2.0505229012E+00
-1.1300E-02,2.0931154591E+00
-1.1296E-02,2.1143440105E+00
-1.1292E-02,2.1612747327E+00
-1.1288E-02,2.1978394062E+00
-1.1284E-02,2.2288406205E+00
-1.1280E-02,2.2608212917E+00
-1.1276E-02,2.2944277248E+00
-1.1272E-02,2.3243203499E+00
-1.1268E-02,2.3475834176E+00
-1.1264E-02,2.3800260915E+00
-1.1260E-02,2.3943434702E+00
-1.1256E-02,2.4166619950E+00
-1.1252E-02,2.4347817494E+00
-1.1248E-02,2.4531532833E+00
-1.1244E-02,2.4711558598E+00
-1.1240E-02,2.4806252781E+00
-1.1236E-02,2.4961210024E+00
-1.1232E-02,2.5032758866E+00
-1.1228E-02,2.5101798161E+00
-1.1224E-02,2.5182424981E+00
-1.1220E-02,2.5340291742E+00
-1.1216E-02,2.5306165747E+00
-1.1212E-02,2.5244448476E+00
-1.1208E-02,2.5315760569E+00
-1.1204E-02,2.5363251021E+00
-1.1200E-02,2.5318589929E+00
-1.1196E-02,2.5238308721E+00
-1.1192E-02,2.5180214269E+00
-1.1188E-02,2.5022320615E+00
-1.1184E-02,2.4849257436E+00
-1.1180E-02,2.4882286991E+00
-1.1176E-02,2.4731170147E+00
-1.1172E-02,2.4397991157E+00
-1.1168E-02,2.4271084288E+00
-1.1164E-02,2.4043629631E+00
-1.1160E-02,2.3616930765E+00
-1.1156E-02,2.3514842602E+00
-1.1152E-02,2.3383305215E+00
-1.1148E-02,2.2906756173E+00
-1.1144E-02,2.2351147722E+00
-1.1140E-02,2.1232290935E+00
-1.1136E-02,2.0727371131E+00
-1.1132E-02,2.0265039704E+00
-1.1128E-02,1.8942897657E+00
-1.1124E-02,1.8504066289E+00
-1.1120E-02,1.7080403850E+00
-1.1116E-02,1.6362064089E+00
-1.1112E-02,1.6145688838E+00
-1.1108E-02,1.5139157813E+00
-1.1104E-02,1.4465798863E+00
-1.1100E-02,1.4603545337E+00
-1.1096E-02,1.4780426074E+00
-1.1092E-02,1.4909086607E+00
-1.1088E-02,1.4673962310E+00
-1.1084E-02,1.4826889515E+00
-1.1080E-02,1.5245157661E+00
-1.1076E-02,1.5313866175E+00
-1.1072E-02,1.5036315722E+00
-1.1068E-02,1.5410432612E+00
-1.1064E-02,1.5408775316E+00
