[s],CH2[V]
-1.1876E-02,5.2070447035E-01
-1.1872E-02,5.3086060448E-01
-1.1868E-02,5.2523394291E-01
-1.1864E-02,5.2743930343E-01
-1.1860E-02,5.2439018334E-01
-1.1856E-02,5.3093921777E-01
-1.1852E-02,5.3042930716E-01
-1.1848E-02,5.2992645565E-01
-1.1844E-02,5.2311140329E-01
-1.1840E-02,5.2578224654E-01
-1.1836E-02,5.2112755272E-01
-1.1832E-02,5.2240263060E-01
-1.1828E-02,5.2522456257E-01
-1.1824E-02,5.2225878027E-01
-1.1820E-02,5.2189036060E-01
-1.1816E-02,5.1765611891E-01
-1.1812E-02,5.1544823879E-01
-1.1808E-02,5.1692595340E-01
-1.1804E-02,5.1283245497E-01
-1.1800E-02,5.1002604119E-01
-1.1796E-02,5.1117177412E-01
-1.1792E-02,5.0879051981E-01
-1.1788E-02,5.0288001042E-01
-1.1784E-02,5.0300748235E-01
-1.1780E-02,4.9253866891E-01
-1.1776E-02,4.7780381828E-01
-1.1772E-02,4.7251319723E-01
-1.1768E-02,4.7232396344E-01
-1.1764E-02,4.6422890271E-01
-1.1760E-02,4.6814499863E-01
-1.1756E-02,4.6445943060E-01
-1.1752E-02,4.3307971795E-01
-1.1748E-02,4.4130257296E-01
-1.1744E-02,4.2190822580E-01
-1.1740E-02,4.0930678287E-01
-1.1736E-02,3.1305246578E-01
-1.1732E-02,3.3427520696E-01
-1.1728E-02,3.0622210313E-01
-1.1724E-02,2.4931940382E-01
-1.1720E-02,1.8544997978E-01
-1.1716E-02,2.1466944261E-01
-1.1712E-02,1.8950499172E-01
-1.1708E-02,1.3417969651E-01
-1.1704E-02,1.8999306700E-01
-1.1700E-02,1.4545862771E-01
-1.1696E-02,1.6361047832E-01
-1.1692E-02,1.0573860171E-01
-1.1688E-02,1.2911977500E-01
-1.1684E-02,2.0276079642E-01
-1.1680E-02,1.8386576264E-01
-1.1676E-02,1.5174602730E-01
-1.1672E-02,1.8223006233E-01
-1.1668E-02,1.9303068197E-01
-1.1664E-02,1.9893155544E-01
-1.1660E-02,1.7438736482E-01
-1.1656E-02,2.0107477262E-01
-1.1652E-02,1.7774306642E-01
-1.1648E-02,1.6905747527E-01
-1.1644E-02,1.7220771345E-01
-1.1640E-02,1.9081979205E-01
-1.1636E-02,1.8940572567E-01
-1.1632E-02,1.7899937790E-01
-1.1628E-02,1.8476666638E-01
-1.1624E-02,1.8224508461E-01
-1.1620E-02,1.5454444548E-01
