[s],CH2[V]
-1.1876E-02,3.0408487091E-01
-1.1872E-02,3.0506663091E-01
-1.1868E-02,3.1881910062E-01
-1.1864E-02,3.1868154741E-01
-1.1860E-02,3.4958397535E-01
-1.1856E-02,3.1311872233E-01
-1.1852E-02,3.2839417174E-01
-1.1848E-02,3.0367652665E-01
-1.1844E-02,3.2131728382E-01
-1.1840E-02,3.1511706099E-01
-1.1836E-02,3.1587083561E-01
-1.1832E-02,2.8251850901E-01
-1.1828E-02,2.7329408009E-01
-1.1824E-02,2.6816280216E-01
-1.1820E-02,2.4998789679E-01
-1.1816E-02,2.3709313313E-01
-1.1812E-02,2.2389132927E-01
-1.1808E-02,2.0322405335E-01
-1.1804E-02,1.9805866726E-01
-1.1800E-02,1.8909957914E-01
-1.1796E-02,1.6345788564E-01
-1.1792E-02,1.5332922567E-01
-1.1788E-02,1.3737021113E-01
-1.1784E-02,1.1110881054E-01
-1.1780E-02,1.0526210523E-01
-1.1776E-02,9.9307448767E-02
-1.1772E-02,9.2890746640E-02
-1.1768E-02,7.8036215683E-02
-1.1764E-02,8.0173251959E-02
-1.1760E-02,6.9878557289E-02
-1.1756E-02,6.1946090005E-02
-1.1752E-02,5.7482250574E-02
-1.1748E-02,4.7936595537E-02
-1.1744E-02,4.8397902099E-02
-1.1740E-02,3.8639515705E-02
-1.1736E-02,3.4253481791E-02
-1.1732E-02,4.2860358926E-02
-1.1728E-02,4.2849920961E-02
-1.1724E-02,4.1330841786E-02
-1.1720E-02,3.7803753700E-02
-1.1716E-02,4.4976504966E-02
-1.1712E-02,3.3861311847E-02
-1.1708E-02,3.8497885535E-02
-1.1704E-02,3.6392358658E-02
-1.1700E-02,3.5718401802E-02
-1.1696E-02,4.1708463428E-02
-1.1692E-02,4.5650595336E-02
-1.1688E-02,3.6297172427E-02
-1.1684E-02,4.0740774889E-02
-1.1680E-02,4.4203513803E-02
-1.1676E-02,4.3814309786E-02
-1.1672E-02,4.2714484905E-02
-1.1668E-02,3.7963126979E-02
-1.1664E-02,4.2113407839E-02
-1.1660E-02,4.2003473035E-02
-1.1656E-02,4.1214908370E-02
-1.1652E-02,4.0770090837E-02
-1.1648E-02,4.0274547368E-02
-1.1644E-02,3.8499196837E-02
-1.1640E-02,3.8609846898E-02
-1.1636E-02,3.7413977479E-02
-1.1632E-02,4.1612671614E-02
-1.1628E-02,3.0488881121E-02
-1.1624E-02,2.9887756371E-02
-1.1620E-02,3.2254642457E-02
-1.1616E-02,2.7894796440E-02
-1.1612E-02,2.9281901397E-02
-1.1608E-02,2.6170853722E-02
-1.1604E-02,2.8978146597E-02
-1.1600E-02,2.1778353896E-02
-1.1596E-02,2.3105110344E-02
-1.1592E-02,2.3502978491E-02
-1.1588E-02,2.5281480916E-02
-1.1584E-02,2.3488592315E-02
-1.1580E-02,2.3335160426E-02
-1.1576E-02,2.0905479656E-02
-1.1572E-02,2.3352631739E-02
-1.1568E-02,2.5459317330E-02
-1.1564E-02,2.1577734203E-02
-1.1560E-02,1.5992826796E-02
-1.1556E-02,2.2154511648E-02
-1.1552E-02,2.2241534428E-02
-1.1548E-02,2.0752143134E-02
-1.1544E-02,1.8889159472E-02
-1.1540E-02,2.3105034050E-02
-1.1536E-02,1.7989963821E-02
-1.1532E-02,2.2300528720E-02
-1.1528E-02,1.6222195001E-02
-1.1524E-02,1.4688624745E-02
-1.1520E-02,1.9377707740E-02
-1.1516E-02,2.0408586738E-02
-1.1512E-02,2.0573438876E-02
-1.1508E-02,1.4770893459E-02
-1.1504E-02,1.9410375853E-02
-1.1500E-02,1.6052712773E-02
-1.1496E-02,1.7126378368E-02
-1.1492E-02,1.3385571872E-02
-1.1488E-02,1.9817022572E-02
-1.1484E-02,1.7312478370E-02
-1.1480E-02,1.5675529821E-02
-1.1476E-02,1.9531759517E-02
-1.1472E-02,1.3337783253E-02
-1.1468E-02,2.0362819908E-02
-1.1464E-02,1.8080295850E-02
-1.1460E-02,1.6028074598E-02
-1.1456E-02,2.0868009793E-02
-1.1452E-02,1.9083451536E-02
-1.1448E-02,1.5357775083E-02
-1.1444E-02,2.1081237060E-02
-1.1440E-02,2.0232786418E-02
-1.1436E-02,1.5621475562E-02
-1.1432E-02,1.9353632232E-02
-1.1428E-02,1.6491345729E-02
-1.1424E-02,2.0310529947E-02
-1.1420E-02,1.7002019240E-02
-1.1416E-02,1.6705178579E-02
-1.1412E-02,1.8072723676E-02
-1.1408E-02,1.3157019059E-02
-1.1404E-02,2.0687345734E-02
-1.1400E-02,1.7811540897E-02
-1.1396E-02,1.7598866761E-02
-1.1392E-02,1.8435787481E-02
-1.1388E-02,1.8114761639E-02
-1.1384E-02,2.1649340837E-02
-1.1380E-02,1.8394974989E-02
-1.1376E-02,2.1750001159E-02
-1.1372E-02,2.0930480227E-02
-1.1368E-02,2.0791501272E-02
-1.1364E-02,2.1369237160E-02
-1.1360E-02,2.1381472801E-02
-1.1356E-02,2.3547057317E-02
-1.1352E-02,2.5218609938E-02
-1.1348E-02,2.3765377205E-02
-1.1344E-02,1.9788192999E-02
-1.1340E-02,2.0778564680E-02
-1.1336E-02,2.3703984423E-02
-1.1332E-02,2.3052009759E-02
-1.1328E-02,2.4148263130E-02
-1.1324E-02,2.6917962164E-02
-1.1320E-02,2.6285981283E-02
-1.1316E-02,2.6308235272E-02
-1.1312E-02,2.5755495188E-02
-1.1308E-02,2.6618117429E-02
-1.1304E-02,2.6449879747E-02
-1.1300E-02,2.8018302029E-02
-1.1296E-02,2.8137282434E-02
-1.1292E-02,2.9274357833E-02
-1.1288E-02,3.1321400634E-02
-1.1284E-02,2.7267965399E-02
-1.1280E-02,3.1741742116E-02
-1.1276E-02,3.1243628495E-02
-1.1272E-02,3.3674134194E-02
-1.1268E-02,3.2151440594E-02
-1.1264E-02,3.5590247051E-02
-1.1260E-02,3.3295210786E-02
-1.1256E-02,3.3237694689E-02
-1.1252E-02,3.5137556936E-02
-1.1248E-02,3.5178603078E-02
-1.1244E-02,3.8767427270E-02
-1.1240E-02,3.7461603973E-02
-1.1236E-02,3.9854897300E-02
-1.1232E-02,3.6897252904E-02
-1.1228E-02,4.2118824709E-02
-1.1224E-02,4.1596559287E-02
-1.1220E-02,4.4104016964E-02
-1.1216E-02,4.7983282662E-02
-1.1212E-02,4.4663737944E-02
-1.1208E-02,4.6585811265E-02
-1.1204E-02,4.6937726617E-02
-1.1200E-02,4.8795775015E-02
-1.1196E-02,4.9536355557E-02
-1.1192E-02,4.7494877445E-02
-1.1188E-02,4.8607009493E-02
-1.1184E-02,5.2451675888E-02
-1.1180E-02,5.2313674449E-02
-1.1176E-02,5.2399357316E-02
-1.1172E-02,5.6236794860E-02
-1.1168E-02,5.9150112475E-02
-1.1164E-02,5.9569204644E-02
-1.1160E-02,6.3212507480E-02
