[s],CH2[V]
-1.1876E-02,8.2241494940E-02
-1.1872E-02,8.3370530864E-02
-1.1868E-02,8.8886187212E-02
-1.1864E-02,8.7393605878E-02
-1.1860E-02,8.6802008334E-02
-1.1856E-02,9.1624200418E-02
-1.1852E-02,9.0356361969E-02
-1.1848E-02,9.1849348614E-02
-1.1844E-02,9.3898198628E-02
-1.1840E-02,8.9733722327E-02
-1.1836E-02,9.5009438990E-02
-1.1832E-02,9.8068158557E-02
-1.1828E-02,9.9592778579E-02
-1.1824E-02,9.8834478768E-02
-1.1820E-02,1.0470391013E-01
-1.1816E-02,1.0513290621E-01
-1.1812E-02,1.0649613116E-01
-1.1808E-02,1.0718314382E-01
-1.1804E-02,1.0675405238E-01
-1.1800E-02,1.1233650884E-01
-1.1796E-02,1.0953079906E-01
-1.1792E-02,1.1583172513E-01
-1.1788E-02,1.1936030095E-01
-1.1784E-02,1.1791145035E-01
-1.1780E-02,1.2085517110E-01
-1.1776E-02,1.2675551105E-01
-1.1772E-02,1.2788210080E-01
-1.1768E-02,1.2991763275E-01
-1.1764E-02,1.3180129207E-01
-1.1760E-02,1.3640736249E-01
-1.1756E-02,1.3818853520E-01
-1.1752E-02,1.4261599673E-01
-1.1748E-02,1.4364043842E-01
-1.1744E-02,1.4938821909E-01
-1.1740E-02,1.4977561590E-01
-1.1736E-02,1.6055248352E-01
-1.1732E-02,1.6149252981E-01
-1.1728E-02,1.6833057955E-01
-1.1724E-02,1.6782173232E-01
-1.1720E-02,1.7557283937E-01
-1.1716E-02,1.7835881285E-01
-1.1712E-02,1.8212264581E-01
-1.1708E-02,1.9291323204E-01
-1.1704E-02,1.9893139845E-01
-1.1700E-02,2.0330586906E-01
-1.1696E-02,2.0562620154E-01
-1.1692E-02,2.1904178104E-01
-1.1688E-02,2.2652424280E-01
-1.1684E-02,2.2978589472E-01
-1.1680E-02,2.4438503170E-01
-1.1676E-02,2.5330237750E-01
-1.1672E-02,2.5806988113E-01
-1.1668E-02,2.7549160792E-01
-1.1664E-02,2.6779060693E-01
-1.1660E-02,2.8895625396E-01
-1.1656E-02,3.0866574048E-01
-1.1652E-02,3.2280676571E-01
-1.1648E-02,3.3310313408E-01
-1.1644E-02,3.4478735604E-01
-1.1640E-02,3.5598471773E-01
-1.1636E-02,3.7296295737E-01
-1.1632E-02,3.9443447636E-01
-1.1628E-02,4.0780982033E-01
-1.1624E-02,4.2031621921E-01
-1.1620E-02,4.4333145555E-01
-1.1616E-02,4.7520560130E-01
-1.1612E-02,4.9644903001E-01
-1.1608E-02,5.0941409377E-01
-1.1604E-02,4.9660331067E-01
-1.1600E-02,5.5804927029E-01
-1.1596E-02,5.7149084695E-01
-1.1592E-02,5.9477122859E-01
-1.1588E-02,6.1742393995E-01
-1.1584E-02,6.4201416939E-01
-1.1580E-02,6.7197947404E-01
-1.1576E-02,6.7381084340E-01
-1.1572E-02,6.9826780640E-01
-1.1568E-02,7.4930731503E-01
-1.1564E-02,7.6361378367E-01
-1.1560E-02,8.0264331905E-01
-1.1556E-02,8.4629346360E-01
-1.1552E-02,9.6243488995E-01
-1.1548E-02,1.0220528181E+00
-1.1544E-02,1.0584353398E+00
-1.1540E-02,1.2052451291E+00
-1.1536E-02,1.1943680684E+00
-1.1532E-02,1.2800360582E+00
-1.1528E-02,1.3623050430E+00
-1.1524E-02,1.3706128860E+00
-1.1520E-02,1.4382079754E+00
-1.1516E-02,1.4825395107E+00
-1.1512E-02,1.5372893607E+00
-1.1508E-02,1.5193269244E+00
-1.1504E-02,1.5646251421E+00
-1.1500E-02,1.6157041043E+00
-1.1496E-02,1.6651743466E+00
-1.1492E-02,1.7805563955E+00
-1.1488E-02,1.8483230652E+00
-1.1484E-02,1.8874399381E+00
-1.1480E-02,1.9172734211E+00
-1.1476E-02,2.0552406231E+00
-1.1472E-02,2.0918702657E+00
-1.1468E-02,2.1782015406E+00
-1.1464E-02,2.1911775860E+00
-1.1460E-02,2.2559546488E+00
-1.1456E-02,2.2725542607E+00
-1.1452E-02,2.3082879645E+00
-1.1448E-02,2.2964086303E+00
-1.1444E-02,2.3546689315E+00
-1.1440E-02,2.3237899687E+00
-1.1436E-02,2.4046368822E+00
-1.1432E-02,2.5508859872E+00
-1.1428E-02,2.5089732179E+00
-1.1424E-02,2.5280077414E+00
-1.1420E-02,2.5737108892E+00
-1.1416E-02,2.7256727894E+00
-1.1412E-02,2.6708797857E+00
-1.1408E-02,2.7076892007E+00
-1.1404E-02,2.7953664391E+00
-1.1400E-02,2.9291388379E+00
-1.1396E-02,2.9303005372E+00
-1.1392E-02,2.9307121621E+00
-1.1388E-02,2.9346520624E+00
-1.1384E-02,2.9387976082E+00
-1.1380E-02,2.9238712322E+00
-1.1376E-02,2.9201359475E+00
-1.1372E-02,2.9016130511E+00
-1.1368E-02,2.8930010623E+00
-1.1364E-02,2.8788092730E+00
-1.1360E-02,2.8539877632E+00
-1.1356E-02,2.8349841054E+00
-1.1352E-02,2.8073618545E+00
-1.1348E-02,2.7845517583E+00
-1.1344E-02,2.7471676210E+00
-1.1340E-02,2.7296130426E+00
-1.1336E-02,2.6898139207E+00
-1.1332E-02,2.6602301620E+00
