[s],CH2[V]
-1.1876E-02,-1.3558485440E-03
-1.1872E-02,2.8024384114E-03
-1.1868E-02,2.0623108645E-03
-1.1864E-02,2.8779646472E-03
-1.1860E-02,1.0829350472E-03
-1.1856E-02,1.1904999709E-03
-1.1852E-02,5.2511211417E-03
-1.1848E-02,5.1399560975E-03
-1.1844E-02,5.6860729142E-03
-1.1840E-02,5.1942392384E-03
-1.1836E-02,5.3100486764E-03
-1.1832E-02,5.9693332534E-03
-1.1828E-02,4.4832082942E-03
-1.1824E-02,4.5298477356E-03
-1.1820E-02,5.3481431961E-03
-1.1816E-02,2.9230352944E-03
-1.1812E-02,4.8535677067E-03
-1.1808E-02,3.1899258143E-03
-1.1804E-02,5.7785316371E-03
-1.1800E-02,5.8182569399E-03
-1.1796E-02,6.9357009533E-03
-1.1792E-02,4.7711607109E-03
-1.1788E-02,1.1122645821E-02
-1.1784E-02,7.9943414097E-03
-1.1780E-02,1.1496748405E-02
-1.1776E-02,1.0492495994E-02
-1.1772E-02,5.4475732782E-03
-1.1768E-02,1.0057305803E-02
-1.1764E-02,1.6872233705E-02
-1.1760E-02,8.5652585265E-03
-1.1756E-02,1.1640099957E-02
-1.1752E-02,1.1693362666E-02
-1.1748E-02,1.3817738916E-02
-1.1744E-02,1.3815507318E-02
-1.1740E-02,8.9133162656E-03
-1.1736E-02,8.6723227712E-03
-1.1732E-02,9.3249125546E-03
-1.1728E-02,5.8859392046E-03
-1.1724E-02,1.0284246907E-02
-1.1720E-02,1.6969818428E-02
-1.1716E-02,1.3590497405E-02
-1.1712E-02,1.3379616176E-02
-1.1708E-02,1.5523866998E-02
-1.1704E-02,7.3842568896E-03
-1.1700E-02,1.8523339549E-02
-1.1696E-02,1.0613460042E-02
-1.1692E-02,1.0358223422E-02
-1.1688E-02,8.2816262544E-03
-1.1684E-02,1.3882131004E-02
-1.1680E-02,1.3259601035E-02
-1.1676E-02,1.3109836023E-02
-1.1672E-02,2.0473961111E-02
-1.1668E-02,1.3919271850E-02
-1.1664E-02,1.2931093619E-02
-1.1660E-02,2.2413214874E-02
-1.1656E-02,1.7218422243E-02
-1.1652E-02,1.0208591925E-02
-1.1648E-02,1.2571734839E-02
-1.1644E-02,1.5922068932E-02
-1.1640E-02,1.3004617138E-02
-1.1636E-02,1.7275218316E-02
-1.1632E-02,1.3176602761E-02
-1.1628E-02,8.8712210822E-03
-1.1624E-02,1.0231117712E-02
-1.1620E-02,1.1114930596E-02
-1.1616E-02,9.5623011601E-03
-1.1612E-02,7.4577947145E-03
-1.1608E-02,9.3963093807E-03
-1.1604E-02,1.4335364713E-02
-1.1600E-02,7.0674129102E-03
-1.1596E-02,8.0530829779E-03
-1.1592E-02,8.7925954049E-03
-1.1588E-02,5.9102435940E-03
-1.1584E-02,9.1412301170E-03
-1.1580E-02,6.4829726920E-03
-1.1576E-02,8.0950827939E-03
-1.1572E-02,1.0256185040E-02
-1.1568E-02,6.3790889510E-03
-1.1564E-02,7.2781034039E-03
-1.1560E-02,6.2963004854E-03
-1.1556E-02,6.9240708953E-03
-1.1552E-02,3.3678099122E-03
-1.1548E-02,4.8386140938E-03
-1.1544E-02,7.5181241504E-03
-1.1540E-02,5.5331560094E-03
-1.1536E-02,5.4484411218E-03
-1.1532E-02,6.0671659309E-03
-1.1528E-02,1.9464394376E-03
-1.1524E-02,2.8773304538E-03
-1.1520E-02,4.5887466601E-03
-1.1516E-02,4.6859642177E-03
-1.1512E-02,5.6187721192E-03
-1.1508E-02,5.4223867400E-03
-1.1504E-02,4.5252271837E-03
-1.1500E-02,6.5663810458E-03
-1.1496E-02,4.5319648925E-03
-1.1492E-02,5.2957197201E-03
-1.1488E-02,5.9008975860E-03
-1.1484E-02,2.7402969944E-03
-1.1480E-02,3.8123031960E-03
-1.1476E-02,3.3418985816E-03
-1.1472E-02,3.3281847452E-03
-1.1468E-02,1.2593075713E-03
-1.1464E-02,3.4434029052E-03
-1.1460E-02,5.2840705886E-03
-1.1456E-02,6.5384288522E-03
-1.1452E-02,3.7819143646E-03
-1.1448E-02,-2.7296091863E-04
-1.1444E-02,4.7976823930E-03
-1.1440E-02,2.1900698414E-03
-1.1436E-02,2.4819418595E-03
-1.1432E-02,3.5700794618E-03
-1.1428E-02,3.6279817966E-03
-1.1424E-02,2.1549031018E-03
-1.1420E-02,-5.4091955369E-04
-1.1416E-02,4.3951269363E-03
-1.1412E-02,1.6710421431E-03
-1.1408E-02,3.8952800394E-04
-1.1404E-02,1.9132992559E-03
-1.1400E-02,3.7060591111E-03
-1.1396E-02,3.5279127528E-03
-1.1392E-02,5.5670305204E-03
-1.1388E-02,4.2208620324E-03
-1.1384E-02,5.7720943357E-03
-1.1380E-02,2.4267336545E-03
-1.1376E-02,3.7624260304E-03
-1.1372E-02,4.6783109815E-03
-1.1368E-02,2.0910546078E-03
-1.1364E-02,2.6314207685E-03
-1.1360E-02,5.9881635523E-03
-1.1356E-02,4.1709419514E-03
-1.1352E-02,3.8348432880E-03
-1.1348E-02,6.4744945275E-03
-1.1344E-02,2.7503153428E-03
-1.1340E-02,5.2553602240E-03
-1.1336E-02,2.7628418547E-03
-1.1332E-02,3.5276647975E-03
-1.1328E-02,5.8233495606E-03
-1.1324E-02,2.0889899029E-03
-1.1320E-02,5.6756063388E-03
-1.1316E-02,1.3832137041E-03
-1.1312E-02,5.0050350266E-03
-1.1308E-02,5.6702323842E-03
-1.1304E-02,6.1903377345E-03
-1.1300E-02,6.2481256284E-03
-1.1296E-02,5.3797670358E-03
-1.1292E-02,4.3593164665E-03
-1.1288E-02,5.8467431911E-03
-1.1284E-02,4.6104713605E-03
-1.1280E-02,4.6116300748E-03
-1.1276E-02,6.2754054816E-03
-1.1272E-02,6.8299337056E-03
